URL,Title,year,Release date,Genres,Language,Country,Main image,Duration,Rating,Director,Stars,Short Description,Story line,Budget,Opening Weekend,Gross,Production Company,Runtime,SoundMix,Color,Aspect Ration,Official Sites,Also Known As,Filming Location,Writers,TagLines,Plot Keywords
http://www.imdb.com/title/tt0210013/,Dreams in the Attic,2000,,,English,USA,,87 min,3.1,Bob Willems,"Shelley Duvall, James Holzier",,,,,,,,,,,,,"Houston, Texas, USA",,,Family Relationships
http://www.imdb.com/title/tt0160256/,The Unscarred,2000,,Thriller,English,"UK, Germany",,92 min,5.9,Buddy Giovinazzo,"James Russo, Heino Ferch","Four exchange students meet in Berlin 20 years after graduating, but picking up where they left off doesn't turn out to be as easy as they hoped.","Four exchange students meet in Berlin 20 years after graduating, but picking up where they left off doesn't turn out to be as easy as they hoped.",,,,"Mercent Entertainment, TiMe Film- und TV-Produktions GmbH, VIP",92 min,Dolby Digital,Color,1.85 : 1,,Everybody Dies,,,,
http://www.imdb.com/title/tt0311792/,Shou xing xin ren lei,2000,September 2000,,Cantonese,Hong Kong,,88 min,5.7,Man Kei Chin,"Sammuel Leung, Sophie Ngan Chin Man",,,,,,,88 min,Mono,Color,1.85 : 1,,Naked Poison,,,,"Rape , Revenge , Murder , Sex , Poisoning , See more"
http://www.imdb.com/title/tt0137115/,Mothman,2000,,Drama,English,USA,,,6.9,Douglas TenNapel,"Edward Schofield, Douglas Langdale",,,,,,Mr. Black Productions,,,Color,1.85 : 1,,,"California, USA",,,"Mothman , Supernatural"
http://www.imdb.com/title/tt0266067/,Hap gwat yan sam,2000,3 September 2000,"Drama, Romance",Cantonese,Hong Kong,"http://ia.media-imdb.com/images/M/MV5BMTYxNjU2OTEzNl5BMl5BanBnXkFtZTcwNTI4NTUxMQ@@._V1._SY317_CR6,0,214,317_.jpg",107 min,6.0,Tut-hei Tang,"Tony Leung Chiu Wai, Kenny Bee",,,,,"SGD 150,000(Singapore)","B.O.B. and Partners, Star East","107 min, 114 min",Dolby Digital,Color,1.85 : 1,,Healing Hearts,,,,
http://www.imdb.com/title/tt0233305/,The Beatles Yellow Submarine Adventure,2000,,"Animation, Adventure, Musical",,"USA, Germany","http://ia.media-imdb.com/images/M/MV5BMTE5OTM3ODE0Nl5BMl5BanBnXkFtZTcwNjg0NjAwMQ@@._V1._SY317_CR4,0,214,317_.jpg",,6.9,Trey Stokes,,"A ride based on the film , , in which the viewers/passengers travel in the yellow submarine to save Pepperland from the Blue Meanies.","A ride based on the film , , in which the viewers/passengers travel in the yellow submarine to save Pepperland from the Blue Meanies.",,,,"Apple Corps, Sony Development, Sony Entertainment",,,,,,,,,,"Ride Film , The Beatles , Surrealism , Title Based On Song , The Beatles Song"
http://www.imdb.com/title/tt0144574/,Red Lipstick,2000,,Comedy,English,USA,,90 min,3.5,Alexandra King,"Joseph Anania, Joseph Arias",Two draq queens go on a Bonnie & Clyde rampage around New York City... but neither one wants to be Clyde,Two draq queens go on a Bonnie & Clyde rampage around New York City... but neither one wants to be Clyde,,,,"Buttin Face Pictures, Rebel Planet Pictures",90 min,Stereo,Color,1.66 : 1,Buttin Face Pictures,,"New York City, New York, USA",,"Red Lipstick, Not Just For Women Anymore!","Cult , Midnight , Lesbian , Transvestite , Campy , See more"
http://www.imdb.com/title/tt0289904/,Comanche,2000,10 January 2000,"Drama, History, War, Western",English,USA,,,7.8,Burt Kennedy,"Wilford Brimley, Kris Kristofferson",The heart warming true story of the only U.S. survivor of The Battle of Little Big Horn... the horse named Comanche.,The heart warming true story of the only U.S. survivor of The Battle of Little Big Horn... the horse named Comanche.,,,,,,,,,,,,,,"Battle Of Little Big Horn , Horse , Little Big Horn , Captain , Colonel , See more"
http://www.imdb.com/title/tt0231496/,Drive In,2000,,Horror,English,USA,"http://ia.media-imdb.com/images/M/MV5BMTM0MDQ3NzI5MV5BMl5BanBnXkFtZTcwMjExOTg4Mg@@._V1._SY317_CR6,0,214,317_.jpg",77 min,3.4,Chuck DeBus,"Brenton Earley, Deshja Driggs","A man, confined to a room across from a drive-in theater showing only horror movies, escapes and goes on a killing rampage.","A man, confined to a room across from a drive-in theater showing only horror movies, escapes and goes on a killing rampage.",,,,"Event United, Visceral Pictures Inc.",,,,,,Parathyro me thea,,,"Tonight, the movie is real.",Independent Film
http://www.imdb.com/title/tt1027807/,Daku Ramkali,2000,18 February 2000,,Hindi,India,,,3.2,Kanti Shah,"Ishrat Ali, Sadashiv Amrapurkar",,,,,,Gulab Films,,,,,,,,,,
http://www.imdb.com/title/tt0244095/,Never Look Back,2000,,"Action, Drama",English,USA,,,4.1,Mike TristanoFrank Zagarino,"Frank Zagarino, Charles Napier",A wrongfully sentenced man is given a chance at freedom in exchange for the safe delivery of stolen diamonds.,"Jailed ex-fighter Donavan Wallace strikes a deal with the prison warden for early parole - he is to go into a town to pick up a mysterious crate. He finds himself framed for the murder of a local waitress but before being thrown behind bars once again he is able to retrieve, and then hide, the crate. Donavan manages to break free from jail but finds himself pursued by various conspirators who are after the contents of the crate.,",,,,,,,Color,,,,,Terry CunninghamDavid Dadonand 1 more credit,"no where to turn, no where to hide",
http://www.imdb.com/title/tt0245724/,Artie,2000,,Comedy,English,USA,http://ia.media-imdb.com/images/M/MV5BMTk2MjE4ODcxMV5BMl5BanBnXkFtZTcwNTczNDgxMQ@@._V1._SY317_.jpg,89 min,3.1,Matt Berman,"Seth Walther, Kevin P. Farley","A man and his buddies learn to deal with love, sex, and passing gas.","In many ways, Artie Woods is a typical college senior: he's shy, a bit awkward, and is still trying to figure out how to fit in. But Artie has a problem that makes it difficult to interact with people. Since he was a child, Artie has been stricken with chronic flatulence, and while his good friend Bear accepts him as he is and gets him into a fraternity, not every one else is so charitable about Artie's frequent gaseous outbursts. Artie becomes infatuated with Andrea, a sexy co-ed, and to his surprise, Andrea seems interested in him as well. But Andrea is just using Artie to toy with her incredibly jealous boyfriend, and Artie doesn't recognize that Emily, a pretty transfer student he's become friendly with, has actually fallen in love with him. Billed as ""the comedy that stinks."",","$1,000,000(estimated)",,,,,,,,Creative Light Worldwide (distributor),Big Wind on Campus,"Los Angeles, California, USA",,The outrageous comedy that dares you to pull its finger!,"Buddy , Flatulence , Window , Bare Butt , Nudity , See more"
http://www.imdb.com/title/tt0228073/,Blinker,2000,26 April 2001,"Family, Mystery","Dutch, Flemish",Belgium,,90 min,5.6,Filip Van Neyghem,"Joren Seldeslachts, Melissa Gorduyn",A series of mysterious events and the pestering motor gang 'The Red Vampires' turns the idyllic holiday of Blinker and his friends into a thrilling adventure.,"Blinker, a boy of eleven, and his friends are really enjoying the summer holidays. A series of mysterious events and the pestering motor gang 'The Red Vampires' turns their idyllic holiday into a thrilling adventure. A feel-good family film, full of romance, suspense, emotions and above all, a heavenly philosophy! Based on the novel ""Blinker and the Carrier Cycle Cinema"" by Flanders' most popular children's author, Marc de Bel.,",,,,"Cine 3 S.r.l., Jekino",90 min,Dolby SR,Color,,,Blinker - Ein abenteuerlicher Sommer,,Marc de BelMarc de Bel,,"Drowning , Invention , Topless , Skinny Dipping , Contest , See more"
http://www.imdb.com/title/tt0291043/,Haebyeoneuro gada,2000,12 August 2000,"Crime, Horror, Mystery, Thriller",Korean,South Korea,"http://ia.media-imdb.com/images/M/MV5BMTEwNjQwOTEyNTBeQTJeQWpwZ15BbWU3MDgwODI3MjE@._V1._SY317_CR6,0,214,317_.jpg",91 min,5.1,In Soo Kim,"Hyun-Jung Kim, Dong-kun Yang",,,,,,Koo-aen Films,91 min,,Color,1.85 : 1,,Bloody Beach,,Seung-jae BaekJin-soo Nohand 3 more credits,,"Sex In Car , Nightmare , Bare Breasts , Buried In Sand , Stabbed In The Eye , See more"
http://www.imdb.com/title/tt0231615/,Fovou tous Ellines...,2000,28 January 2000,"Comedy, Romance, Drama","English, Greek","Australia, Greece","http://ia.media-imdb.com/images/M/MV5BMTgyNzExNDIzNF5BMl5BanBnXkFtZTcwNjM3MjE1MQ@@._V1._SY317_CR3,0,214,317_.jpg",82 min,5.2,John Tatoulis,"Lakis Lazopoulos, Zoe Carides","A woman, obsessed with tracking down the man who she claims killed her husband, targets her eldest grandson as her instrument of revenge.","Manos, a Greek school teacher, is forced to travel to Melbourne, Australia when the man who murdered his grandfather 57 years ago surfaces there. While the reluctant Manos is tutored in the art of revenge by old friend Stephanos, he also attempts to patch things up with his former fiance Nicki. Things get complicated though when the peaceful Manos learns that his volatile twin brother George has also come to town and is more than happy to carry out the vendetta.,",,,,"Australian Film Finance Corporation (AFFC), Film Victoria, Greek Film Center",,,,,,Beware of Greeks Bearing Arms,,Tom GalbraithLakis Lazopoulos,A life without revenge is like a night without a moon!,"Twin Brother , Friend , Teacher , Australia , Melbourne Australia , See more"
http://www.imdb.com/title/tt0229653/,Le pique-nique de Lulu Kreutz,2000,19 January 2000,Drama,French,France,,102 min,5.3,Didier Martiny,"Philippe Noiret, Carole Bouquet",,,,,"$4,841(USA)(1 October 2000)",,102 min,Dolby SR,Color,1.85 : 1,,Lulu Kreutz's Picnic,,,,
http://www.imdb.com/title/tt0239251/,Bariwali,2000,,Drama,Bengali,India,,150 min,6.8,Rituparno Ghosh,"Kiron Kher, Chiranjit",A lonely middle-aged woman is forced by circumstance to let out her house to a film crew. She is attracted to the charming director and he exploits this fact to suit his purposes.,A lonely middle-aged woman is forced by circumstance to let out her house to a film crew. She is attracted to the charming director and he exploits this fact to suit his purposes.,,,,,150 min,,Color,,,The Lady of the House,,,,
http://www.imdb.com/title/tt0237706/,The Sculptress,2000,,Thriller,English,USA,,101 min,3.4,Ian Merrick,"Jeff Fahey, Patrick Bauchau",A young artist follows her passion to study at one of the finest art institutes in San Francisco.,A young artist follows her passion to study at one of the finest art institutes in San Francisco.,"$3,000,000(estimated)","$6,716(USA)(29 October 2000)(25 Screens)","$9,972(USA)(12 November 2000)","D & S Screen Productions, Entertainment 7",101 min,Stereo,Color,,,The Demon Within,"San Francisco, California, USA",,,"Art , Artist , Psychic , San Francisco California , Love , See more"
http://www.imdb.com/title/tt0266703/,Kong woo giu gap,2000,21 September 2000,"Comedy, Crime","Cantonese, English",Hong Kong,"http://ia.media-imdb.com/images/M/MV5BMTUwNjE2MDYzOF5BMl5BanBnXkFtZTcwNDI4MzIyMQ@@._V1._SY317_CR10,0,214,317_.jpg",111 min,6.8,Dante Lam,"Tony Leung Ka Fai, Sandra Ng Kwan Yue",,,,,,"China Star Entertainment, One Hundred Years of Film Company, Icon Pictures",111 min,,Color,,,Jiang Hu: The Triad Zone,"Hong Kong, China",Hing-Ka ChanAmy Chin,,
http://www.imdb.com/title/tt0215880/,Jubilee,2000,13 April 2000,Comedy,English,New Zealand,,,5.3,Michael Hurst,"Cliff Curtis, Theresa Healey",A reason for a small town to put on a clean pair of undies.,,,,,South Pacific Pictures,,,,,,Obljetnica,New Zealand,Michael BennettNepi Solomon,A reason for a small town to put on a clean pair of undies.,Independent Film
http://www.imdb.com/title/tt0221691/,Walk the Talk,2000,15 March 2001,Comedy,English,"Australia, USA","http://ia.media-imdb.com/images/M/MV5BMTA3NzgyMTgxMjReQTJeQWpwZ15BbWU3MDgyODUwMjE@._V1._SY317_CR4,0,214,317_.jpg",111 min,5.2,Shirley Barrett,"Salvatore Coco, Sacha Horler",A well-meaning but misguided talent agent uses his paraplegic girlfriend's government compensation to fund his quest to resurrect a faded club singer's career.,A well-meaning but misguided talent agent uses his paraplegic girlfriend's government compensation to fund his quest to resurrect a faded club singer's career.,,,,"DreamWorks SKG, Pacific Film and Television Commission",111 min,Dolby Digital,Color,,,,"Broadbeach, Queensland, Australia",,,Independent Film
http://www.imdb.com/title/tt0287085/,V petek zvecer,2000,3 May 2000,"Comedy, Romance",Slovenian,Slovenia,"http://ia.media-imdb.com/images/M/MV5BMTM3NjUwMzc1NF5BMl5BanBnXkFtZTYwMzUwOTc5._V1._SY317_CR4,0,214,317_.jpg",89 min,4.2,Danijel Sraka,"Jernej Kuntner, Katarina Cas",,,,,,"Filmski Sklad Republike Slovenije, Megaklik d.o.o., RTV Slovenija",,,,,V petek zvecer,Friday Night,,,,
http://www.imdb.com/title/tt0205778/,Blessed Art Thou,2000,,"Drama, Fantasy",,USA,http://ia.media-imdb.com/images/M/MV5BMTYzMTQzMzAxOV5BMl5BanBnXkFtZTcwOTkzMzkyMQ@@._V1._SY317_.jpg,90 min,6.3,Tim Disney,"Naveen Andrews, Michael Cudlitz",,,,"$15,047(USA)(6 May 2001)(33 Screens)","$15,047(USA)(6 May 2001)",Yucca Street LLC,90 min,Dolby SR,Color,1.85 : 1,,A Question of Faith,,,,"Angel , Monastery , Miracle , Religion"
http://www.imdb.com/title/tt0248180/,Message in a Cell Phone,2000,,Family,English,USA,"http://ia.media-imdb.com/images/M/MV5BMjExMDE0OTg1Nl5BMl5BanBnXkFtZTcwODgxNTAzMQ@@._V1._SY317_CR16,0,214,317_.jpg",85 min,5.2,Eric Hendershot,"Nick Whitaker, Rick Macy",Three young boys must crack a voice-mail code and figure out what the message is before they are discovered by desperate men who'll stop at nothing to destroy the cell phone.,Three young boys must crack a voice-mail code and figure out what the message is before they are discovered by desperate men who'll stop at nothing to destroy the cell phone.,,,,Pure Entertainment,85 min,,Color,1.33 : 1,,,"St. George, Utah, USA",,Can three boys crack the code and outsmart the crooks?,"Code , Cell Phone , Voice Mail , Drug Dealer , Independent Film"
http://www.imdb.com/title/tt0153012/,The Thief & the Stripper,2000,,"Crime, Drama, Thriller",English,USA,http://ia.media-imdb.com/images/M/MV5BMTk0NDc4OTk2OF5BMl5BanBnXkFtZTcwNzc4ODYyMQ@@._V1._SY317_.jpg,84 min,3.0,L.P. Brown IIIJohn Sjogren,"Michael Madsen, L.P. Brown III",Jack (an ex P.I.) steals a briefcase from local mobsters. A stripper joins him on the run. Other local mob groups are also interested in the contents of the briefcase.,"Jack just lost his P.I. license and his life is on a downward spiral. He decides to steal a cash briefcase from the local gangsters. He hides in a strip joint owned by a local mob legend Jimmie D and pays a stripper to help him escape. The gangsters find her and want her to lead 'em to him. She is also interested in the case, as well as other local mobsters and dirty cops.,",,,,Gold Leaf Entertainment,84 min,Stereo,Color,,,Final Reckoning,,,Street wars don't just happen. Somebody sets them off.,"Gangster , Stripper , Murder , Sex , Henchman , See more"
http://www.imdb.com/title/tt0346671/,Bukas na lang kita mamahalin,2000,,"Drama, Romance","Tagalog, Filipino",Philippines,,110 min,,Jose Javier Reyes,"Angelu De Leon, Diether Ocampo",,,,,,"Available Light Production, Viva Films",,,,,,,,,,
http://www.imdb.com/title/tt0326596/,Lesbian Ho'Down at the Bunnyranch,2000,2000,Adult,English,USA,,73 min,5.7,Ron Jeremy,"Air Force Amy, Analisa",,,,,,,,,,,,,"Bunnyranch Brothel - 69 Moonlite Road, Carson City, Nevada, USA",,,"Hardcore , Sex , Lesbian Sex , Female Nudity"
http://www.imdb.com/title/tt0297787/,The Big Finish,2000,,Horror,English,UK,"http://ia.media-imdb.com/images/M/MV5BMTc4OTgxNjQ1MF5BMl5BanBnXkFtZTcwNTQzOTQyMQ@@._V1._SY317_CR3,0,214,317_.jpg",94 min,6.8,The Heather Brothers,"Gary Moreline, Tom Woodman","Two boys play pranks on their college peers, all of which they film with a hand-held camera, but as so often happens with practical jokes things end up going too far.","Two boys play pranks on their college peers, all of which they film with a hand-held camera, but as so often happens with practical jokes things end up going too far.",,,,Slice Films Limited,,,,,,,"Varndean College, Brighton, East Sussex, England, UK",,,
http://www.imdb.com/title/tt0241657/,LaCapaGira,2000,24 March 2000,,Italian,Italy,,,6.9,Alessandro Piva,"Dino Abbrescia, Gianni Giannotti",,,"ITL 300,000,000(estimated)",,,"Kubla Khan, Mumbut",,,Color,,,To kefali gyrizei,"Bari, Apulia, Italy",,,
http://www.imdb.com/title/tt0241272/,Bring Him Home,2000,,"Family, Drama",English,USA,,92 min,2.3,Robert Fedor,"Jeffrey Licon, Tiffany Fedor","When tough street kid Ricky Horvath loses his beloved dog Buddy to a syndicate of vicious dognappers, he must turn to the one man he cannot forgive: his estranged grandfather, police detective Geza Horvath.","When tough street kid Ricky Horvath loses his beloved dog Buddy to a syndicate of vicious dognappers, he must turn to the one man he cannot forgive: his estranged grandfather, police detective Geza Horvath.",,,,"Bring Him Home LLC, Family Arthouse Productions, Filmmakers Alliance",92 min,Stereo,Color,,,,"Los Angeles, California, USA",,,"Gun , Racism , German Shepherd , Animal Experimentation , Shoplifting"
http://www.imdb.com/title/tt0248628/,alaska.de,2000,25 January 2001,Drama,German,Germany,"http://ia.media-imdb.com/images/M/MV5BMTU0MTg2NjI5M15BMl5BanBnXkFtZTcwNTY4OTMyMQ@@._V1._SY317_CR3,0,214,317_.jpg",89 min,6.2,Esther Gronenborn,"Jana Pallaske, Frank Droese",Eine Liebesgeschichte,,,,,"Bioskop Film, Kinowelt Filmproduktion, Ostdeutscher Rundfunk Brandenburg (ORB)",89 min,Dolby SR,Color,2.35 : 1,,,"Berlin, Germany",,Eine Liebesgeschichte,
http://www.imdb.com/title/tt0215757/,L'extraterrestre,2000,2 February 2000,"Comedy, Romance, Sci-Fi",French,France,"http://ia.media-imdb.com/images/M/MV5BMTQ0MzM4ODIxMl5BMl5BanBnXkFtZTcwMjE3NzE3MQ@@._V1._SY317_CR2,0,214,317_.jpg",93 min,3.6,Didier Bourdon,"Didier Bourdon, Bernard Campan",,,,,,"A.J.O.Z. Films, ABS, D.B. Production",,,,,,,,Valentine AlbinDidier Bourdon,,"Human Alien Relationship , Alien Hunt , Cyborg Redneck , Alien , Human Alien Sexual Relations , See more"
